# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
4.3939090; -18.7425441; 10.3204297; -1.7958106; 0.0356389; 12.7291315; -9.1912968
4.7933552; -18.3527351; 10.2341680; -1.7812295; 0.0374067; 12.4373603; -9.1930770
5.1928015; -17.9613000; 10.1536680; -1.7658781; 0.0394372; 12.1385193; -9.0788909
5.5922478; -17.5689641; 10.0794044; -1.7497157; 0.0416197; 11.8359871; -8.9694062
5.9916940; -17.1754196; 10.0116675; -1.7326191; 0.0439853; 11.5293105; -8.9006741
6.3911403; -16.7807963; 9.9508674; -1.7145413; 0.0465196; 11.2166982; -8.7311432
6.7905866; -16.3851437; 9.8974101; -1.6954476; 0.0496074; 10.9013335; -8.5578586
7.1900328; -15.9880370; 9.8517566; -1.6748005; 0.0536598; 10.5831122; -8.4047453
7.5894791; -15.5911793; 9.8146222; -1.6534306; 0.0532135; 10.2609831; -8.1645303
7.9889254; -15.1938082; 9.7859252; -1.6322888; 0.0541624; 9.9380679; -7.9210505
8.3883717; -14.7934792; 9.7657028; -1.6101311; 0.0559063; 9.6144227; -7.6633971
8.7878179; -14.3964987; 9.7549655; -1.5840768; 0.0766596; 9.2905809; -7.3926207
9.1872642; -13.9951516; 9.7563843; -1.5491310; 0.0958458; 8.9671057; -7.1139245
9.5867105; -13.5957265; 9.7731178; -1.5076149; 0.1124942; 8.6444041; -6.9193753
9.9861567; -13.1962311; 9.8079469; -1.4588925; 0.1303012; 8.3185267; -6.6656531
10.3856030; -12.8013224; 9.8633010; -1.4026929; 0.1519278; 7.9920426; -6.1599541
10.7850493; -12.4072982; 9.9430118; -1.3385686; 0.1687011; 7.6779948; -5.8498003
11.1844955; -12.0209546; 10.0489274; -1.2665457; 0.1882731; 7.3673769; -5.5392480
11.5839418; -11.6483669; 10.1818517; -1.1883004; 0.2092720; 7.0606641; -4.2957377
11.9833881; -11.2815837; 10.3485361; -1.0983602; 0.2365290; 6.8133065; -3.4501918
12.3828343; -10.9374503; 10.5459851; -1.0001410; 0.2550487; 6.6079356; -3.1693332
12.7822806; -10.6144954; 10.7770089; -0.9003223; 0.2467699; 6.4134902; -4.1306424
13.1817269; -10.3140799; 11.0404316; -0.8014392; 0.2477293; 6.1508468; -5.7405748
13.5811732; -10.0415868; 11.3324568; -0.6984138; 0.2729152; 5.7660051; -6.9509408
13.9806194; -9.8016688; 11.6539008; -0.5819633; 0.3034249; 5.2624861; -5.4402060
14.3800657; -9.6035688; 12.0008133; -0.4533136; 0.3300752; 4.8319375; 3.1189032
14.7795120; -9.4522210; 12.3693464; -0.3277713; 0.3042216; 5.0832360; -2.9533311
15.1789582; -9.3461990; 12.7583734; -0.2030632; 0.3240712; 4.8456056; 1.5635493
15.5784045; -9.2919921; 13.1542231; -0.0698454; 0.3153123; 4.9728263; 3.3156239
15.9778508; -9.2877685; 13.5476757; 0.0472044; 0.2744792; 5.2323827; 3.1136783
16.3772970; -9.3266665; 13.9412998; 0.1505387; 0.2644301; 5.4649175; 2.8601703
16.7767433; -9.4066045; 14.3299498; 0.2558001; 0.2700192; 5.6701228; 2.6696819
17.1761896; -9.5280599; 14.7095485; 0.3631966; 0.2670184; 5.8551756; 2.5346864
17.5756359; -9.6908046; 15.0770357; 0.4702207; 0.2600956; 6.0256139; 2.4314138
17.9750821; -9.8920165; 15.4268638; 0.5732749; 0.2534851; 6.1846958; 2.4398771
18.3745284; -10.1230739; 15.7491663; 0.6693221; 0.2331113; 6.3403203; 2.6150020
18.7739747; -10.3857991; 16.0515868; 0.7604364; 0.2211688; 6.5029814; 2.8005877
19.1734209; -10.6743803; 16.3295409; 0.8474179; 0.2143507; 6.6727907; 2.9549066
19.5728672; -10.9840384; 16.5806152; 0.9308723; 0.2041429; 6.8473928; 3.0887490
19.9723135; -11.3139818; 16.8062163; 1.0105098; 0.1927886; 7.0252663; 3.2558804
20.3717597; -11.6602166; 17.0057017; 1.0847841; 0.1793859; 7.2080140; 3.7303119
20.7712060; -12.0196836; 17.1799112; 1.1529212; 0.1604171; 7.4118543; 4.1042685
21.1706523; -12.3898143; 17.3307993; 1.2131891; 0.1401976; 7.6298396; 4.8917078
21.5700985; -12.7676710; 17.4607611; 1.2642084; 0.1153588; 7.8817766; 5.4800775
21.9695448; -13.1515291; 17.5732628; 1.3056425; 0.0920810; 8.1547774; 5.9656564
22.3689911; -13.5379779; 17.6712429; 1.3378256; 0.0693905; 8.4419378; 6.7215668
22.7684374; -13.9290952; 17.7589185; 1.3612560; 0.0474062; 8.7542060; 7.1634066
23.1678836; -14.3204064; 17.8388692; 1.3758875; 0.0268403; 9.0751813; 7.6341582
23.5673299; -14.7112136; 17.9143793; 1.3826464; 0.0067917; 9.4052000; 8.1106248
23.9667762; -15.1040216; 17.9886905; 1.3849090; 0.0049195; 9.7435776; 8.4128085
24.3662224; -15.4962547; 18.0621034; 1.3864623; 0.0023579; 10.0825708; 8.7121334
24.7656687; -15.8889365; 18.1352250; 1.3866866; -0.0012363; 10.4220100; 8.7853346
25.1651150; -16.2816647; 18.2084416; 1.3863189; -0.0005992; 10.7534567; 8.9437551
25.5645612; -16.6742379; 18.2817287; 1.3861770; -0.0002605; 11.0807008; 9.0926720
25.9640075; -17.0669287; 18.3550820; 1.3860825; -0.0002117; 11.4037712; 9.1500997
26.3634538; -17.4595099; 18.4284481; 1.3860157; -0.0001229; 11.7198952; 9.2978448
26.7629000; -17.8521179; 18.5018393; 1.3859817; -0.0000587; 12.0326191; 9.4444000
27.1623463; -18.2448529; 18.5752639; 1.3859669; -0.0000163; 12.3421629; 9.5164457
27.5617926; -18.6373975; 18.6486560; 1.3859656; 0.0000102; 12.6464067; 9.6582189
27.9612389; -19.0300174; 18.7220606; 1.3859736; 0.0000243; 12.9478755; 9.8036206
28.3606851; -19.4227752; 18.7954871; 1.3859842; 0.0000292; 13.2468683; 9.8864480
28.7601314; -19.8153201; 18.8688688; 1.3859983; 0.0000419; 13.5417033; 10.0261181
29.1595777; -20.2079464; 18.9422594; 1.3860124; 0.0000088; 13.8342878; 10.1711213
29.5590239; -20.6007112; 19.0156746; 1.3860026; -0.0000421; 14.1249125; 10.2616328
29.9584702; -20.9932613; 19.0890508; 1.3860244; 0.0001510; 14.4121856; 10.4014162
30.3579165; -21.3858760; 19.1624188; 1.3860668; -0.0001598; 14.6976430; 10.5393246
30.7573627; -21.7786540; 19.2358452; 1.3858631; -0.0008132; 14.9813383; 10.5110573
31.1568090; -22.1711919; 19.3093381; 1.3855786; -0.0006121; 15.2590203; 10.6275250
31.5562553; -22.5639156; 19.3829682; 1.3853322; -0.0007977; 15.5347337; 10.7460808
31.9557015; -22.9564944; 19.4567025; 1.3849119; -0.0012033; 15.8086342; 10.7391722
32.3551478; -23.3491236; 19.5305549; 1.3850321; 0.0018078; 16.0776976; 10.6049476
32.7545941; -23.7417243; 19.6040867; 1.3866639; 0.0077798; 16.3390506; 10.3546643
33.1540404; -24.1345181; 19.6763748; 1.3915103; 0.0164693; 16.5902634; -0.6922501
33.5534866; -24.5278659; 19.7461490; 1.3994008; 0.0230364; 16.5735876; -4.1964246
33.9529329; -24.9217759; 19.8123091; 1.4096342; 0.0268147; 16.4721375; -7.5897472
34.3523792; -25.3163588; 19.8742630; 1.4205467; 0.0278253; 16.2870476; -7.7698014
34.7518254; -25.7116255; 19.9318587; 1.4316511; 0.0277670; 16.0953622; -7.8487415
35.1512717; -26.1074800; 19.9850629; 1.4427400; 0.0278278; 15.8993831; -7.9274749
35.5507180; -26.5039626; 20.0338705; 1.4538943; 0.0280119; 15.6989548; -8.0805861
35.9501642; -26.9008538; 20.0782185; 1.4651771; 0.0284921; 15.4919870; -8.0668134
36.3496105; -27.2982609; 20.1180508; 1.4766612; 0.0290815; 15.2825765; -8.0543771
36.7490568; -27.6962640; 20.1532772; 1.4884218; 0.0297770; 15.0705860; -8.0768231
37.1485030; -28.0943375; 20.1837365; 1.5004989; 0.0307239; 14.8549672; -8.0154988
37.5479493; -28.4929034; 20.2093199; 1.5129558; 0.0316788; 14.6378457; -7.9580300
37.9473956; -28.8920325; 20.2298716; 1.5258071; 0.0326138; 14.4190470; -7.9211075
38.3468419; -29.2907994; 20.2451852; 1.5391248; 0.0341646; 14.1979154; -7.8358454
38.7462881; -29.6901000; 20.2550725; 1.5530022; 0.0347647; 13.9757220; -7.7578732
39.1457344; -30.0897711; 20.2594302; 1.5667262; 0.0338856; 13.7522034; -7.6864992
39.5451807; -30.4886594; 20.2584099; 1.5798191; 0.0315721; 13.5270991; -7.5821964
39.9446269; -30.8886349; 20.2523326; 1.5921758; 0.0328407; 13.3013176; -7.4856539
40.3440732; -31.2880877; 20.2408984; 1.6073401; 0.0432096; 13.0745867; -7.3957386
40.7435195; -31.6882927; 20.2225897; 1.6259807; 0.0484405; 12.8466500; -7.2869802
41.1429657; -32.0867560; 20.1965990; 1.6461735; 0.0525006; 12.6180388; -7.1906624
41.5424120; -32.4855480; 20.1621902; 1.6677767; 0.0557915; 12.3883145; -7.0702101
41.9418583; -32.8843669; 20.1187855; 1.6907489; 0.0579096; 12.1582070; -6.9379362
42.3413046; -33.2789283; 20.0665714; 1.7140795; 0.0591171; 11.9280901; -6.7855913
42.7407508; -33.6731875; 20.0049365; 1.7376694; 0.0591951; 11.6986484; -6.6197374
43.1401971; -34.0673684; 19.9335059; 1.7632649; 0.0700277; 11.4703930; -6.4225808
43.5396434; -34.4553347; 19.8520144; 1.7929703; 0.0782873; 11.2445082; -6.1885825
43.9390896; -34.8415473; 19.7584604; 1.8237478; 0.0765799; 11.0224748; -5.9246779
44.3385359; -35.2285400; 19.6520597; 1.8543985; 0.0755295; 10.8056361; -5.6602594
44.7379822; -35.6076569; 19.5351926; 1.8856903; 0.0823016; 10.5943302; -5.4617898
45.1374284; -35.9852299; 19.4051353; 1.9196671; 0.0871469; 10.3863588; -5.2717612
45.5368747; -36.3600021; 19.2612254; 1.9554477; 0.0906754; 10.1815951; -5.0307086
45.9363210; -36.7270932; 19.1047875; 1.9919892; 0.0928735; 9.9822784; -4.7956517
46.3357672; -37.0886321; 18.9345988; 2.0296991; 0.0956180; 9.7884969; -4.5989892
46.7352135; -37.4442130; 18.7502659; 2.0685856; 0.0971182; 9.5989882; -4.3007418
47.1346598; -37.7916797; 18.5528184; 2.1061127; 0.0913150; 9.4183196; -4.0344464
47.5341061; -38.1326105; 18.3420596; 2.1434471; 0.0993061; 9.2456289; -3.8114365
47.9335523; -38.4629665; 18.1191592; 2.1864502; 0.1162025; 9.0794673; -3.4206651
48.3329986; -38.7843004; 17.8801181; 2.2350098; 0.1265865; 8.9277087; -3.0568072
48.7324449; -39.0929316; 17.6252867; 2.2874648; 0.1341388; 8.7898761; -2.7123655
49.1318911; -39.3860649; 17.3555642; 2.3422258; 0.1400961; 8.6657390; -2.2140446
49.5313374; -39.6642303; 17.0694199; 2.3986131; 0.1427197; 8.5630748; -1.5892608
49.9307837; -39.9267326; 16.7666474; 2.4560143; 0.1429185; 8.4886160; -1.0507970
50.3302299; -40.1704206; 16.4508297; 2.5127220; 0.1416940; 8.4390241; -0.4589241
50.7296762; -40.3950463; 16.1231010; 2.5689233; 0.1477345; 8.4172737; 0.1685312
51.1291225; -40.6008075; 15.7811620; 2.6318758; 0.1628434; 8.4252676; 0.9534772
51.5285687; -40.7834479; 15.4285730; 2.6946303; 0.1509605; 8.4703518; 1.5003847
51.9280150; -40.9447915; 15.0653161; 2.7518456; 0.1393428; 8.5408141; 1.9420038
52.3274613; -41.0869477; 14.6900770; 2.8066691; 0.1327593; 8.6311621; 2.3821265
52.7269076; -41.2089304; 14.3077207; 2.8584130; 0.1258583; 8.7407106; 2.9369469
53.1263538; -41.3107892; 13.9229142; 2.9065678; 0.1162849; 8.8739127; 3.2197168
53.5258001; -41.3951731; 13.5312100; 2.9517949; 0.1092959; 9.0176790; 3.5592094
53.9252464; -41.4621926; 13.1369201; 2.9942827; 0.1036574; 9.1739828; 3.9289548
54.3246926; -41.5129264; 12.7403703; 3.0335697; 0.0919559; 9.3434883; 4.1228881
54.7241389; -41.5490854; 12.3414133; 3.0680714; 0.0803474; 9.5181152; 4.3616906
55.1235852; -41.5722941; 11.9424559; 3.0983408; 0.0719663; 9.6994350; 4.5203218
55.5230314; -41.5837952; 11.5393294; 3.1286058; 0.0823940; 9.8838399; 4.5853166
55.9224777; -41.5818857; 11.1401142; -3.1180465; 0.0941701; 10.0674458; 4.5682833
56.3219240; -41.5655285; 10.7456483; -3.0829691; 0.0832299; 10.2470988; 4.4706267
56.7213702; -41.5346674; 10.3451086; -3.0449469; 0.1040918; 10.4199128; 5.7306277
57.1208165; -41.4889653; 9.9536797; -3.0082437; 0.0699123; 10.6373276; -4.5255545
57.5202628; -41.4324574; 9.5635851; -2.9893851; 0.0351776; 10.4660072; -10.6942206
57.9197091; -41.3693766; 9.1678454; -2.9792857; 0.0088748; 10.0495659; -11.0558378
58.3191553; -41.3042686; 8.7684915; -2.9828761; -0.0239025; 9.6000702; -9.7201054
58.7186016; -41.2444631; 8.3788101; -2.9973814; -0.0487626; 9.1867311; -8.9059151
59.1180479; -41.1909910; 7.9788443; -3.0214188; -0.0699573; 8.7909703; -7.9120712
59.5174941; -41.1491485; 7.5811495; -3.0534945; -0.0907316; 8.4237916; -7.1441470
59.9169404; -41.1217099; 7.1808327; -3.0942477; -0.1123417; 8.0779242; -6.6252817
60.3163867; -41.1124067; 6.7812954; 3.1390878; -0.1382302; 7.7433824; -6.1587364
60.7158329; -41.1252923; 6.3787177; 3.0783807; -0.1645735; 7.4188815; -5.7659238
61.1152792; -41.1645395; 5.9814156; 3.0054159; -0.1988602; 7.1016511; -5.1385628
61.5147255; -41.2356193; 5.5863056; 2.9194286; -0.2343088; 6.8064888; -4.4640140
61.9141717; -41.3449851; 5.1953131; 2.8166537; -0.2630861; 6.5392677; -4.3123428
62.3136180; -41.4919222; 4.8274252; 2.7027179; -0.3146830; 6.2703208; -5.2133981
62.7130643; -41.6807321; 4.4828420; 2.5792278; -0.3027156; 5.9289104; -7.0187837
63.1125106; -41.9088090; 4.1607553; 2.4812002; -0.2106434; 5.4355059; -8.7784287
63.5119568; -42.1677393; 3.8601856; 2.3725092; -0.3322425; 4.7467572; -6.3756846
63.9114031; -42.4659584; 3.5944440; 2.2202019; -0.3894063; 4.1759091; 3.5395468
64.3108494; -42.8028378; 3.3759598; 2.0754698; -0.3407793; 4.5017701; -0.5130983
64.7102956; -43.1645484; 3.2072748; 1.9381983; -0.3504633; 4.4560098; 2.8802733
65.1097419; -43.5450886; 3.0898941; 1.8044056; -0.3175989; 4.7071279; 3.2275881
65.5091882; -43.9396370; 3.0215557; 1.6816271; -0.2963846; 4.9734846; 3.0360369
65.9086344; -44.3396272; 3.0006876; 1.5647368; -0.2863000; 5.2116232; 2.8389500
66.3080807; -44.7382150; 3.0255538; 1.4529035; -0.2764392; 5.4248532; 2.6847562
66.7075270; -45.1330898; 3.0944620; 1.3438543; -0.2675948; 5.6190625; 2.6134815
67.1069732; -45.5179740; 3.2052894; 1.2374909; -0.2603998; 5.8018751; 2.5440563
67.5064195; -45.8874453; 3.3548693; 1.1351775; -0.2527170; 5.9744608; 2.4824208
67.9058658; -46.2388488; 3.5400256; 1.0375034; -0.2381211; 6.1381894; 2.4146791
68.3053121; -46.5736051; 3.7590230; 0.9474742; -0.2077189; 6.2933646; 2.6186287
68.7047583; -46.8865919; 4.0044214; 0.8635652; -0.2110763; 6.4574330; 2.8162636
69.1042046; -47.1737736; 4.2725169; 0.7712924; -0.2646415; 6.6293539; 2.9422761
69.5036509; -47.4339174; 4.5694496; 0.6691152; -0.2458969; 6.8043292; 3.0310932
69.9030971; -47.6701269; 4.8997960; 0.5739787; -0.2202037; 6.9800010; 3.1033178
70.3025434; -47.8718905; 5.2426619; 0.4910517; -0.2010914; 7.1553917; 3.1614975
70.7019897; -48.0468483; 5.6035639; 0.4130874; -0.1827861; 7.3297563; 3.2260925
71.1014359; -48.1953446; 5.9780783; 0.3428804; -0.1679520; 7.5035078; 3.2711584
71.5008822; -48.3173855; 6.3583331; 0.2796214; -0.1485528; 7.6756715; 3.3528488
71.9003285; -48.4168665; 6.7465442; 0.2229884; -0.1344313; 7.8482163; 3.5331736
72.2997748; -48.4954858; 7.1399924; 0.1725918; -0.1174779; 8.0260280; 3.7463171
72.6992210; -48.5553045; 7.5357263; 0.1284372; -0.1021851; 8.2103611; 4.1221243
73.0986673; -48.5989304; 7.9336084; 0.0911929; -0.0839845; 8.4085174; 4.5583292
73.4981136; -48.6291517; 8.3341426; 0.0600000; -0.0744518; 8.6223419; 4.9101432
73.8975598; -48.6471599; 8.7275490; 0.0319471; -0.0680793; 8.8468896; 5.6367614
74.2970061; -48.6542281; 9.1300155; 0.0025362; -0.0775269; 9.0978362; 6.0919167
74.6964524; -48.6489553; 9.5281778; -0.0291073; -0.0791280; 9.3614854; 6.5598334
75.0958986; -48.6312408; 9.9253151; -0.0597379; -0.0747588; 9.6373239; 7.0655535
75.4953449; -48.6015908; 10.3235014; -0.0885003; -0.0685682; 9.9258566; 7.3926188
75.8947912; -48.5612251; 10.7196720; -0.1139110; -0.0585508; 10.2190282; 7.6153800
76.2942374; -48.5116167; 11.1150949; -0.1349408; -0.0472610; 10.5124882; 7.7930490
76.6936837; -48.4541825; 11.5120102; -0.1517534; -0.0363994; 10.8045461; 7.7810134
77.0931300; -48.3919113; 11.9035542; -0.1624689; -0.0180260; 11.0884810; 7.7636203
77.4925763; -48.3263420; 12.2969074; -0.1675271; -0.0121030; 11.3647133; 7.7733092
77.8920225; -48.2580795; 12.6942640; -0.1728949; -0.0145778; 11.6347216; 7.5756452
78.2914688; -48.1883760; 13.0856315; -0.1800734; -0.0215363; 11.8919668; 7.6173081
78.6909151; -48.1145914; 13.4802050; -0.1900589; -0.0274381; 12.1451342; 7.5948703
79.0903613; -48.0368198; 13.8722488; -0.2019156; -0.0320944; 12.3924077; 7.5447794
79.4898076; -47.9536737; 14.2649312; -0.2156531; -0.0361605; 12.6332592; 7.5928947
79.8892539; -47.8654362; 14.6537219; -0.2310148; -0.0405236; 12.8710972; 7.5422214
80.2887001; -47.7704387; 15.0432185; -0.2475491; -0.0421579; 13.1030748; 7.5704124
80.6881464; -47.6688886; 15.4311304; -0.2643382; -0.0396439; 13.3318609; 7.6300493
81.0875927; -47.5624640; 15.8130017; -0.2789143; -0.0365198; 13.5585436; 7.7397522
81.4870389; -47.4492161; 16.1963421; -0.2966169; -0.0518340; 13.7846775; 8.0022545
81.8864852; -47.3293326; 16.5744591; -0.3167662; -0.0439605; 14.0146450; 4.0457740
82.2859315; -47.2025690; 16.9515233; -0.3308026; -0.0285977; 14.1294874; -2.2344710
82.6853778; -47.0700332; 17.3310891; -0.3405051; -0.0199930; 14.0661762; -10.1039748
83.0848240; -46.9355878; 17.7059970; -0.3480306; -0.0181863; 13.7762594; -10.6514740
83.4842703; -46.7970669; 18.0835508; -0.3552078; -0.0175139; 13.4638753; -10.9841774
83.8837166; -46.6571898; 18.4566386; -0.3622179; -0.0180164; 13.1339545; -11.2916131
84.2831628; -46.5129536; 18.8328381; -0.3703253; -0.0226245; 12.7859288; -11.2549633
84.6826091; -46.3659972; 19.2059428; -0.3803230; -0.0261283; 12.4293391; -11.1537252
85.0820554; -46.2176211; 19.5715689; -0.3903015; -0.0176061; 12.0655643; -10.8808847
85.4815016; -46.0659963; 19.9388060; -0.3906721; 0.0099930; 11.6997942; -9.8466292
85.8809479; -45.9150018; 20.3050118; -0.3935940; -0.0217838; 11.3586437; -8.7709004
86.2803942; -45.7610357; 20.6700169; -0.4058488; -0.0387032; 11.0458942; -8.0844333
86.6798404; -45.5978251; 21.0408447; -0.4242740; -0.0521177; 10.7495668; -7.3119038
87.0792867; -45.4293887; 21.4027826; -0.4477629; -0.0657855; 10.4743382; -6.7256111
87.4787330; -45.2500819; 21.7629381; -0.4769440; -0.0787648; 10.2146326; -6.3319492
87.8781793; -45.0608001; 22.1146477; -0.5116873; -0.0967287; 9.9639436; -5.5941693
88.2776255; -44.8552450; 22.4639823; -0.5526915; -0.1071951; 9.7370957; -5.2177039
88.6770718; -44.6370016; 22.8003074; -0.6000402; -0.1289159; 9.5206432; -4.7049988
89.0765181; -44.4057968; 23.1193287; -0.6562792; -0.1605777; 9.3211512; -4.0049603
89.4759643; -44.1499494; 23.4298879; -0.7209593; -0.1475398; 9.1479138; -3.3561825
89.8754106; -43.8816895; 23.7194364; -0.7719853; -0.1188334; 9.0001721; -2.6598212
90.2748569; -43.5989771; 23.9973786; -0.8155104; -0.1142774; 8.8813392; -2.0026708
90.6743031; -43.3016049; 24.2641450; -0.8647151; -0.1293426; 8.7908058; -1.4018735
91.0737494; -42.9895424; 24.5163520; -0.9177753; -0.1341688; 8.7268735; -0.6186146
91.4731957; -42.6669547; 24.7497043; -0.9714620; -0.1361139; 8.6985122; 0.0610129
91.8726419; -42.3313000; 24.9658741; -1.0255520; -0.1334512; 8.7013135; 0.6754103
92.2720882; -41.9832664; 25.1645220; -1.0784811; -0.1289543; 8.7322642; 1.3224411
92.6715345; -41.6260561; 25.3446240; -1.1287451; -0.1232782; 8.7925494; 2.3841764
93.0709808; -41.2611668; 25.5065632; -1.1771988; -0.1192297; 8.9002037; 3.0398793
93.4704270; -40.8892660; 25.6508712; -1.2237490; -0.1138378; 9.0356053; 3.6867846
93.8698733; -40.5104570; 25.7783993; -1.2679102; -0.1071281; 9.1971467; 4.5390997
94.2693196; -40.1271525; 25.8894058; -1.3095121; -0.1013235; 9.3922181; 4.8000950
94.6687658; -39.7398875; 25.9847605; -1.3489463; -0.0968410; 9.5941921; 4.9773211
95.0682121; -39.3480255; 26.0653091; -1.3869348; -0.0930294; 9.7992278; 5.1025317
95.4676584; -38.9540429; 26.1311282; -1.4233522; -0.0894044; 10.0050607; 5.2189148
95.8671046; -38.5584202; 26.1827907; -1.4582774; -0.0855721; 10.2112973; 5.3290020
96.2665509; -38.1601244; 26.2209986; -1.4918077; -0.0819248; 10.4176721; 5.4362143
96.6659972; -37.7615507; 26.2460998; -1.5237444; -0.0781379; 10.6240691; 5.5394245
97.0654434; -37.3623508; 26.2587535; -1.5542118; -0.0742985; 10.8303392; 5.6435613
97.4648897; -36.9624253; 26.2595417; -1.5832037; -0.0706936; 11.0365233; 5.7447279
97.8643360; -36.5632071; 26.2490525; -1.6106799; -0.0670038; 11.2425205; 5.8495861
98.2637823; -36.1640902; 26.2278615; -1.6367576; -0.0633510; 11.4484697; 5.9548260
98.6632285; -35.7659358; 26.1965949; -1.6613338; -0.0597997; 11.6543865; 6.0664975
99.0626748; -35.3682218; 26.1557600; -1.6847196; -0.0572419; 11.8604892; 6.1880507
99.4621211; -34.9717503; 26.1058684; -1.7069678; -0.0531250; 12.0670954; 6.3135198
99.8615673; -34.5769552; 26.0476717; -1.7269219; -0.0468887; 12.2743071; 7.1633285
100.2610136; -34.1822173; 25.9820259; -1.7434492; -0.0351533; 12.5052527; 7.7072655
100.6604599; -33.7893920; 25.9110157; -1.7549858; -0.0226921; 12.7490636; 8.4264510
101.0599061; -33.3973385; 25.8364782; -1.7615129; -0.0099056; 13.0103978; 9.2135220
101.4593524; -33.0051405; 25.7601611; -1.7641242; -0.0042082; 13.2902620; 9.5919086
101.8587987; -32.6133963; 25.6832458; -1.7649741; -0.0007654; 13.5754915; 9.9395075
102.2582450; -32.2215283; 25.6061590; -1.7649963; 0.0006571; 13.8648681; 10.0616061
102.6576912; -31.8294719; 25.5291086; -1.7647367; 0.0003982; 14.1517741; 10.2181257
103.0571375; -31.4376027; 25.4521602; -1.7646719; 0.0000582; 14.4373091; 10.3602965
103.4565838; -31.0456926; 25.3752172; -1.7646439; 0.0000823; 14.7211636; 10.4830565
103.8560300; -30.6536891; 25.2982664; -1.7646309; -0.0000358; 15.0029161; 10.6373076
104.2554763; -30.2617706; 25.2213270; -1.7646616; -0.0000265; 15.2835061; 10.7808989
104.6549226; -29.8698268; 25.1443808; -1.7646226; 0.0002219; 15.5627227; 10.7462948
105.0543688; -29.4778679; 25.0674688; -1.7644758; 0.0005182; 15.8361445; 10.8000683
105.4538151; -29.0859046; 24.9906396; -1.7642187; 0.0006969; 16.1062586; 10.8265297
105.8532614; -28.6938762; 24.9139092; -1.7639401; 0.0006978; 16.3725624; 10.7700393
106.2527076; -28.3019052; 24.8373038; -1.7636590; 0.0007107; 16.6332470; 10.8137611
106.6521539; -27.9098675; 24.7608009; -1.7633729; 0.0007191; 16.8909425; 10.8387119
107.0516002; -27.5177291; 24.6843951; -1.7630853; 0.0007205; 17.1453464; 10.7734010
107.4510465; -27.1257371; 24.6081350; -1.7627976; 0.0007202; 17.3945306; 10.8091823
107.8504927; -26.7336330; 24.5319700; -1.7625105; 0.0007143; 17.6410053; 10.8301654
108.2499390; -26.3413823; 24.4558927; -1.7622276; 0.0007017; 17.8845522; 10.7553577
108.6493853; -25.9493615; 24.3799661; -1.7620108; 0.0003695; 18.1231780; 10.7839242
109.0488315; -25.5571447; 24.3040632; -1.7619062; 0.0003113; 18.3593240; 10.7983162
109.4482778; -25.1648677; 24.2282021; -1.7617246; 0.0005973; 18.5927801; 10.7272647
109.8477241; -24.7727436; 24.1524630; -1.7614640; 0.0006988; 18.8218332; 10.7541128
110.2471703; -24.3805126; 24.0768168; -1.7611686; 0.0007681; 19.0486951; 10.7656914
110.6466166; -23.9882089; 24.0012811; -1.7608534; 0.0008094; 19.2731268; 10.7000705
111.0460629; -23.5960028; 23.9258968; -1.7605136; 0.0008951; 19.4936303; 10.7248632
111.4455091; -23.2036932; 23.8506381; -1.7601363; 0.0010076; 19.7121697; 10.7322312
111.8449554; -22.8113258; 23.7755324; -1.7597050; 0.0011515; 19.9284604; 2.5049658
112.2444017; -22.4190109; 23.7006212; -1.7592365; 0.0011859; 19.9786069; 1.0702880
112.6438480; -22.0266020; 23.6258843; -1.7587649; 0.0011243; 19.9999945; -0.0000004
113.0432942; -21.6341479; 23.5513204; -1.7583527; 0.0009394; 19.9999945; -0.0000001
113.4427405; -21.2417196; 23.4769128; -1.7580230; 0.0007068; 19.9999944; -0.0000000
113.8421868; -20.8492300; 23.4026084; -1.7577875; 0.0004766; 19.9999944; -0.0000000
114.2416330; -20.4567266; 23.3283789; -1.7576409; 0.0002578; 19.9999944; -0.0000000
114.6410793; -20.0642391; 23.2541963; -1.7575644; 0.0001372; 19.9999944; -0.0000000
115.0405256; -19.6717266; 23.1800314; -1.7575298; 0.0000458; 19.9999944; -0.0000000
115.4399718; -19.2792198; 23.1058753; -1.7575244; -0.0000188; 19.9999944; 0.0000000
115.8394181; -18.8867125; 23.0317189; -1.7575189; 0.0000699; 19.9999944; 0.0000002
116.2388644; -18.4942023; 22.9575728; -1.7574811; -0.0000160; 19.9999945; 0.0000005
116.6383106; -18.1017011; 22.8834209; -1.7575860; -0.0005094; 19.9999945; -3.0840903
117.0377569; -17.7091960; 22.8091836; -1.7579055; -0.0011094; 19.9383029; -5.8826104
117.4372032; -17.3167432; 22.7347765; -1.7584614; -0.0015369; 19.8200996; -10.6672226
117.8366495; -16.9243372; 22.6601346; -1.7590706; -0.0015134; 19.6039380; -10.6983771
118.2360957; -16.5319442; 22.5852505; -1.7596597; -0.0014219; 19.3847241; -10.6717056
118.6355420; -16.1396337; 22.5101512; -1.7602057; -0.0013117; 19.1635588; -10.6899312
119.0349883; -15.7473535; 22.4348446; -1.7607073; -0.0011995; 18.9394265; -10.7198433
119.4344345; -15.3550701; 22.3593421; -1.7611690; -0.0011195; 18.7119714; -10.6915439
119.8338808; -14.9628802; 22.2836755; -1.7616025; -0.0010574; 18.4823289; -10.7153217
