# c_x,c_y,i_x,i_y,o_x,o_y,i_d,o_d,vel
-42.563992309999996,25.22741827,-43.222302286616554,26.518946856042355,-42.191502286616554,24.652769356042356,1.4496268878154317,0.6848139833800843,2.18953783
-42.21306792,25.4181522,-42.92165228661655,26.680526825921874,-42.01970228661655,24.74335481058781,1.4476468840103107,0.7019556858743232,2.2098755700000003
-41.8507064,25.58606779,-42.27740228661655,26.94009546715347,-41.63315228661655,24.91292364175664,1.419669091779172,0.707426912524776,2.23140308
-41.47858779,25.73098516,-41.71905228661655,27.112193731042353,-41.37545228661655,25.002811856042356,1.4019844117727962,0.7354408831814745,2.25528088
-41.098305499999995,25.85314458,-41.37545228661655,27.196483106042358,-40.86005228661655,25.132616300486795,1.371629956249695,0.7588976184346571,2.28301313
-40.711708,25.953087420000003,-40.86005228661655,27.282900096783095,-40.60235228661655,25.175598545231544,1.3380612028994734,0.785141784926982,2.3173037
-40.32051581,26.031734340000003,-40.43055228661655,27.32579328461378,-40.21580228661655,25.215804810587812,1.29872883171242,0.8226213703437181,2.35812715
-39.92597755,26.089090329999998,-39.872202286616556,27.36743903518674,-39.872202286616556,25.218367168542358,1.2794792655625895,0.8723821426707141,2.40417579
-39.52842614,26.126673840000002,-39.57155228661655,27.327122689375685,-39.786302286616554,25.214937133820136,1.201223253391888,0.9475040519119237,2.45475417
-39.1288162,26.14697288,-39.05615228661655,27.28238310604236,-39.31385228661655,25.174074981042352,1.1377330204005511,0.9903376571384994,2.50927751
-38.72915578,26.152117980000003,-38.75550228661655,27.23927318582959,-39.01320228661655,25.128440606042354,1.0874744042841946,1.0623548295526757,2.5675952
-38.32969826,26.14418336,-38.06830228661655,27.11089483991332,-38.58370228661655,25.046779092884456,1.0014284499140644,1.1264165175550396,2.62981821
-37.93050881,26.12617653,-37.63880228661655,27.024656917017964,-38.36895228661655,25.003617168542355,0.9446479247002081,1.2051440586850177,2.69466615
-37.53212035,26.09963486,-37.42405228661655,26.981613800486805,-37.72470228661655,24.873961856042357,0.888575015283279,1.2407103267650872,2.76180679
-37.1342989,26.06516578,-37.03750228661655,26.90191768937568,-37.29520228661655,24.787346022709023,0.8423320854665028,1.2879104130132066,2.83081356
