# c_x,c_y,i_x,i_y,o_x,o_y,i_d,o_d,vel
-15.389569660298088,4.512677976986574,-15.691505788444783,3.5048269530925404,-15.049104134482997,5.533292619514146,1.0521069868813104,1.075904746160286,0.0
-15.293661211267978,4.484661943259285,-15.595549091615265,3.4766615391914186,-14.953139601051728,5.505129452821871,1.052236241013186,1.0757829265688938,0.0
-15.197003618442292,4.459596633248473,-15.499592270006223,3.448496588404324,-14.857175092260226,5.476966350872006,1.0554066480457274,1.0726250834026132,0.0
-15.099930051239378,4.436170852020445,-15.403635322430958,3.420332104333035,-14.761210605543232,5.448803321576034,1.0602665952734138,1.0677805866801267,0.0
-15.002780743093595,4.413045576293593,-15.307678247702773,3.3921680905793274,-14.6652461383355,5.420640372845442,1.0654357461410724,1.0626273492845772,0.0
-14.905895927439303,4.388881782786312,-15.211721044634961,3.3640045507449843,-14.569281688071774,5.392477512591718,1.0695337035663866,1.0585431191163759,0.0
-14.809596906025481,4.362414968909072,-15.115763712040831,3.3358414884317815,-14.473317252186806,5.364314748726341,1.0712568431169527,1.0568288292735726,0.0
-14.713923662512695,4.333487982960308,-15.019806248733673,3.307678907241498,-14.377352828115344,5.336152089160802,1.0704430934805982,1.0576460827846736,0.0
-14.618700617402647,4.302792193348821,-14.923848653526793,3.279516810775912,-14.281388413292131,5.307989541806581,1.0678051472671202,1.0602835622551197,0.0
-14.523746703393448,4.271040570095245,-14.827890925233485,3.251355202636803,-14.185424005151926,5.279827114575172,1.0640779841193686,1.064007772748477,0.0
-14.428880853183248,4.238946083220216,-14.73193306266705,3.2231940864259476,-14.089459601129459,5.25166481537805,1.0599965852136306,1.0680852104626921,0.0
-14.333912273970455,4.207260359790796,-14.635975064640785,3.1950334657451287,-13.993495198659506,5.22350265212671,1.056335748962841,1.0717425912482033,0.0
-14.238509400917124,4.17729456944914,-14.540016929967999,3.1668733441961194,-13.897530795176781,5.195340632732629,1.0544466997037734,1.0736313131329756,0.0
-14.142235002672063,4.150779890063006,-14.444058657461984,3.1387137253807014,-13.801566388116058,5.167178765107299,1.056113365262222,1.0719709782148077,0.0
-14.044963709576939,4.128211391096843,-14.348100245936033,3.1105546129006525,-13.705601974912067,5.139017057162199,1.0618460707110233,1.0662525411480055,0.0
-13.947472945339992,4.10650570830428,-14.252141694203456,3.0823960103577517,-13.609637552999576,5.110855516808821,1.0684679311809777,1.0596467761291548,0.0
-13.850653052934813,4.082132023605231,-14.156183001077542,3.054237921353777,-13.51367311981331,5.082694151958645,1.072340820194504,1.0557840915744496,0.0
-13.754717560580795,4.054244037717167,-14.06022416537159,3.0260803494905044,-13.417708672788034,5.05453297052316,1.0725925859144527,1.0555344331406085,0.0
-13.659380032827437,4.023978507816433,-13.96426518589892,2.9979232983697175,-13.321744209358503,5.026371980413851,1.0703944363626732,1.0577289932659764,0.0
-13.564342332644,3.9925186042404226,-13.868306061472811,2.969766771593193,-13.225779726959436,4.9982111895422,1.066965444438939,1.0611513624827018,0.0
-13.469306322999724,3.961047497326521,-13.772346790906568,2.941610772762709,-13.129815223025611,4.970050605819698,1.0635246873385646,1.0645851210262745,0.0
-13.373988560873803,3.930690139365127,-13.676387373013494,2.9134553054800434,-13.033850694991756,4.941890237157824,1.061231241932082,1.0668736596161486,0.0
-13.278306106493565,3.9017770835972163,-13.580427806606883,2.8853003733469764,-12.937886140292633,4.913730091468069,1.060425586338104,1.0676772187918544,0.0
-13.182321028043791,3.87406435799005,-13.484468090500036,2.857145979965284,-12.841921556362976,4.885570176661915,1.0608561801278522,1.0672468418916112,0.0
-13.08609862203188,3.8472951998131393,-13.38850822350625,2.828992128936748,-12.745956940637551,4.85741050065085,1.0622583072022436,1.0658467452726121,0.0
-12.989704184965245,3.8212128463359947,-13.29254820443883,2.800838823863144,-12.649992290551085,4.829251071346355,1.064367251407306,1.0637411500400342,0.0
-12.89320573923093,3.7955496320104083,-13.196588032111075,2.7726860683462524,-12.554027603538348,4.801091896659922,1.0669070650740626,1.0612054719649577,0.0
-12.796707370351358,3.7698936480174154,-13.100627705336269,2.74453386598785,-12.458062877034063,4.7729329845030275,1.0694532493854316,1.058663309740932,0.0
-12.70033869166285,3.7437308808450602,-13.004667222927731,2.7163822203897174,-12.362098108473003,4.744774342787165,1.0714761430294315,1.0566431303016373,0.0
-12.604229856151907,3.7165451585193168,-12.90870658369875,2.6882311351536314,-12.266133295289897,4.716615979423816,1.0724438485385415,1.0556755805129325,0.0
-12.508511016805054,3.687820309066166,-12.812745786462628,2.660080613881372,-12.170168434919505,4.6884579023244655,1.0718244614334616,1.0562912930431365,0.0
-12.413291338985045,3.6571231291300945,-12.716784830032664,2.6319306601747168,-12.074203524796577,4.660300119400604,1.0691715940442366,1.0589356068899147,0.0
-12.3184100185162,3.6250876633644347,-12.62082371322216,2.6037812776354445,-11.978238562355845,4.632142638563709,1.0651388530499308,1.0629564161619547,0.0
-12.223518886074343,3.5930886514015024,-12.5248624348444,2.575632469865332,-11.88227354503208,4.6039854677252725,1.061143258816403,1.0669399027295703,0.0
-12.128265999618682,3.5625157472388453,-12.428900993712706,2.5474842404661615,-11.786308470260007,4.575828614796775,1.0586171921025742,1.069456833838357,0.0
-12.032299417108451,3.5347586048740167,-12.332939388640371,2.51933659303971,-11.690343335474394,4.5476720876897065,1.0589930380320474,1.0690779604108995,0.0
-11.935322428564607,3.510988655448334,-12.23697761844068,2.4911895311877545,-11.594378138109965,4.519515894315546,1.0634783060419306,1.0645986101487932,0.0
-11.837729233997507,3.48964753247323,-12.141015681926953,2.4630430585120755,-11.498412875601499,4.491360042585788,1.0704669146941068,1.057621645008804,0.0
-11.740384123844539,3.4673195338399254,-12.045053577912473,2.434897178614451,-11.402447545383716,4.46320454041191,1.0764382916876232,1.0516596775462534,0.0
-11.6440923768177,3.440822263983385,-11.949091305210544,2.406751895096659,-11.30648214489138,4.435049395705399,1.0781121806798744,1.0499848847262168,0.0
-11.54882544022735,3.41026965096738,-11.853128862634467,2.3786072115604786,-11.210516671559235,4.406894616377743,1.07560585800361,1.052479997262154,0.0
-11.453995893280347,3.377984956194124,-11.757166248997544,2.350463131607688,-11.114551122822032,4.3787402103404265,1.0713138497131134,1.0567562779056143,0.0
-11.359130558425875,3.3458404839115587,-11.66120346311307,2.3223196588400663,-11.01858549611451,4.350586185504932,1.0671658348640982,1.0608887143970436,0.0
-11.26407148950248,3.314464058577154,-11.565240503794342,2.2941767968593902,-10.922619788871424,4.322432549782748,1.0638086630560326,1.0642319968536573,0.0
-11.168709848341175,3.2842896346649324,-11.469277369854666,2.2660345492674407,-10.82665399852753,4.294279311085362,1.0616893396500766,1.066340166582681,0.0
-11.07293679677298,3.2557511666489214,-11.373314060107337,2.237892919665996,-10.730688122517554,4.266126477324253,1.0612548757388074,1.066767277081496,0.0
-10.976643803432115,3.2292813902574773,-11.277350573365652,2.2097519116568325,-10.634722158276269,4.237974056410912,1.0629510427200135,1.0650686861314647,0.0
-10.879831665277662,3.204878745113765,-11.181386908442915,2.181611528841731,-10.538756103238402,4.20982205625682,1.066776152985045,1.0612462474051738,0.0
-10.782771602372915,3.1814674414407276,-11.085423064152424,2.1534717748224694,-10.442789954838723,4.181670484773467,1.0716216673356278,1.0564060055452815,0.0
-10.685775918458285,3.1578084885617077,-10.989459039307473,2.1253326532008248,-10.346823710511954,4.153519349872334,1.076210847600439,1.0518216191938832,0.0
-10.589156917274217,3.1326628958000553,-10.893494832721363,2.0971941675785764,-10.250857367692864,4.125368659464909,1.0792669057760094,1.0487665700528248,0.0
